Symbol	Ensembl	Canonical	MANE
IGFL2-AS1	ENST00000666136	Y	N
IGFL1P1	ENST00000599950	Y	N
ENSG00000268460	ENST00000666402	Y	N
RPL12P41	ENST00000599500	Y	N
ENSG00000269745	ENST00000597337	Y	N
IGFL1	ENST00000437936	Y	Y
ENSG00000277748	ENST00000613498	Y	N
IGFL1P2	ENST00000593820	Y	N
HIF3A	ENST00000377670	Y	Y
RNU6-924P	ENST00000362926	Y	N
ENSG00000269124	ENST00000596807	Y	N
PPP5C	ENST00000012443	Y	Y
ENSG00000268810	ENST00000599645	Y	N
ENSG00000269151	ENST00000686393	Y	N
CCDC8	ENST00000307522	Y	Y
PNMA8C	ENST00000617053	Y	Y
PNMA8A	ENST00000313683	Y	Y
PPP5D1P	ENST00000675805	Y	N
PNMA8B	ENST00000599531	Y	Y
ENSG00000204850	ENST00000377652	Y	N
ENSG00000278797	ENST00000614101	Y	N
GAPDHP38	ENST00000503632	Y	N
CALM3	ENST00000291295	Y	Y
ENSG00000269292	ENST00000597609	Y	N
PTGIR	ENST00000291294	Y	Y
GNG8	ENST00000693335	Y	Y
ENSG00000279161	ENST00000624917	Y	N
DACT3	ENST00000391916	Y	Y
DACT3-AS1	ENST00000690000	Y	N
PRKD2	ENST00000291281	Y	Y
RN7SL364P	ENST00000473668	Y	N
MIR320E	ENST00000390179	Y	N
STRN4	ENST00000263280	Y	Y
ENSG00000269487	ENST00000600716	Y	N
Y_RNA	ENST00000410682	Y	N
FKRP	ENST00000318584	Y	Y
SLC1A5	ENST00000542575	Y	Y
ENSG00000275719	ENST00000617006	Y	N
ENSG00000275862	ENST00000621170	Y	N
HNRNPMP2	ENST00000596369	Y	N
ENSG00000269014	ENST00000597106	Y	N
AP2S1	ENST00000263270	Y	Y
ARHGAP35	ENST00000672722	Y	Y
ENSG00000279948	ENST00000624074	Y	N
NPAS1	ENST00000602212	Y	Y
TMEM160	ENST00000253047	Y	Y
ZC3H4	ENST00000253048	Y	Y
SAE1	ENST00000270225	Y	Y
BBC3	ENST00000439096	Y	Y
MIR3190	ENST00000577414	Y	N
MIR3191	ENST00000636300	Y	N
ENSG00000286669	ENST00000671594	Y	N
CCDC9	ENST00000221922	Y	Y
INAFM1	ENST00000552360	Y	Y
C5AR1	ENST00000355085	Y	Y
C5AR2	ENST00000595464	Y	Y
DHX34	ENST00000328771	Y	Y
ENSG00000288827	ENST00000690888	Y	N
MEIS3	ENST00000558555	Y	Y
SLC8A2	ENST00000236877	Y	Y
ENSG00000287896	ENST00000669287	Y	N
KPTN	ENST00000338134	Y	Y
NAPA-AS1	ENST00000594367	Y	N
NAPA	ENST00000263354	Y	Y
ENSG00000279861	ENST00000624088	Y	N
ZNF541	ENST00000391901	Y	Y
RN7SL322P	ENST00000583519	Y	N
ENSG00000268746	ENST00000599924	Y	N
ENSG00000277383	ENST00000611423	Y	N
BICRA	ENST00000594866	Y	Y
BICRA-AS1	ENST00000598376	Y	N
ENSG00000278999	ENST00000624169	Y	N
EHD2	ENST00000263277	Y	Y
NOP53	ENST00000246802	Y	Y
SNORD23	ENST00000408876	Y	N
NOP53-AS1	ENST00000602048	Y	N
SELENOW	ENST00000601048	Y	Y
RPL23AP80	ENST00000495605	Y	N
ENSG00000271150	ENST00000604064	Y	N
TPRX1	ENST00000535759	Y	N
CRX	ENST00000221996	Y	Y
TPRX2P	ENST00000535362	Y	N
LINC01595	ENST00000660899	Y	N
SULT2A1	ENST00000222002	Y	Y
BSPH1	ENST00000344839	Y	Y
ELSPBP1	ENST00000339841	Y	Y
CABP5	ENST00000293255	Y	Y
PLA2G4C	ENST00000599921	Y	Y
PLA2G4C-AS1	ENST00000596552	Y	N
LIG1	ENST00000263274	Y	Y
ENSG00000269534	ENST00000596563	Y	N
ENSG00000269321	ENST00000594589	Y	N
ZSWIM9	ENST00000614654	Y	Y
ENSG00000280353	ENST00000623064	Y	N
ENSG00000268583	ENST00000595201	Y	N
CARD8	ENST00000651546	Y	Y
CARD8-AS1	ENST00000602172	Y	N
ZNF114-AS1	ENST00000600941	Y	N
ZNF114	ENST00000595607	Y	Y
ODAD1	ENST00000674294	Y	Y
EMP3	ENST00000270221	Y	Y
TMEM143	ENST00000293261	Y	Y
SYNGR4	ENST00000344846	Y	Y
KDELR1	ENST00000330720	Y	Y
GRIN2D	ENST00000263269	Y	Y
GRWD1	ENST00000253237	Y	Y
KCNJ14	ENST00000342291	Y	Y
ENSG00000268530	ENST00000593476	Y	N
ENSG00000268465	ENST00000595676	Y	N
CYTH2	ENST00000452733	Y	Y
LMTK3	ENST00000600059	Y	Y
ENSG00000287603	ENST00000666424	Y	N
SULT2B1	ENST00000201586	Y	Y
FAM83E	ENST00000263266	Y	Y
SPACA4	ENST00000321762	Y	Y
RPL18	ENST00000549920	Y	Y
ENSG00000268093	ENST00000600303	Y	N
SPHK2	ENST00000245222	Y	Y
DBP	ENST00000222122	Y	Y
CA11	ENST00000084798	Y	Y
NTN5	ENST00000270235	Y	Y
SEC1P	ENST00000473944	Y	N
FUT2	ENST00000425340	Y	Y
MAMSTR	ENST00000318083	Y	Y
RASIP1	ENST00000222145	Y	Y
IZUMO1	ENST00000332955	Y	Y
FUT1	ENST00000645652	Y	Y
FGF21	ENST00000593756	Y	Y
RNU6-317P	ENST00000384031	Y	N
BCAT2	ENST00000316273	Y	Y
ENSG00000286024	ENST00000650724	Y	N
HSD17B14	ENST00000263278	Y	Y
PLEKHA4	ENST00000263265	Y	Y
PPP1R15A	ENST00000200453	Y	Y
TULP2	ENST00000221399	Y	Y
NUCB1	ENST00000405315	Y	Y
NUCB1-AS1	ENST00000416432	Y	N
ENSG00000260366	ENST00000569130	Y	N
DHDH	ENST00000221403	Y	Y
BAX	ENST00000345358	Y	Y
ENSG00000267898	ENST00000599784	Y	N
FTL	ENST00000331825	Y	Y
GYS1	ENST00000323798	Y	Y
RUVBL2	ENST00000595090	Y	Y
MIR6798	ENST00000612887	Y	N
LHB	ENST00000649238	Y	Y
ENSG00000268655	ENST00000637680	Y	N
CGB3	ENST00000357383	Y	Y
ENSG00000267335	ENST00000591656	Y	N
NTF6A	ENST00000591175	Y	N
NTF6G	ENST00000591094	Y	N
CGB2	ENST00000359342	Y	Y
CGB1	ENST00000301407	Y	Y
NTF6B	ENST00000591913	Y	N
ENSG00000268669	ENST00000593746	Y	N
CGB5	ENST00000301408	Y	Y
CGB8	ENST00000448456	Y	Y
ENSG00000269706	ENST00000596318	Y	N
CGB7	ENST00000684222	Y	Y
ENSG00000283663	ENST00000599795	Y	N
ENSG00000283251	ENST00000637404	Y	N
ENSG00000268108	ENST00000597865	Y	N
NTF4	ENST00000593537	Y	N
ENSG00000268287	ENST00000599209	Y	N
KCNA7	ENST00000221444	Y	Y
RN7SL708P	ENST00000580952	Y	N
SNRNP70	ENST00000598441	Y	Y
LIN7B	ENST00000221459	Y	Y
C19orf73	ENST00000408991	Y	Y
PPFIA3	ENST00000334186	Y	Y
HRC	ENST00000252825	Y	Y
TRPM4	ENST00000252826	Y	Y
SLC6A21P	ENST00000599458	Y	N
SUMO1P4	ENST00000429430	Y	N
SLC6A16	ENST00000335875	Y	Y
MIR4324	ENST00000584846	Y	N
ENSG00000197813	ENST00000358234	Y	N
CD37	ENST00000323906	Y	Y
TEAD2	ENST00000593945	Y	Y
ENSG00000268157	ENST00000596488	Y	N
DKKL1	ENST00000221498	Y	Y
ENSG00000268686	ENST00000660123	Y	N
KASH5	ENST00000447857	Y	Y
PTH2	ENST00000270631	Y	Y
GFY	ENST00000610896	Y	Y
SLC17A7	ENST00000221485	Y	Y
PIH1D1	ENST00000262265	Y	Y
ALDH16A1	ENST00000293350	Y	Y
ENSG00000269469	ENST00000599536	Y	N
FLT3LG	ENST00000597551	Y	Y
ENSG00000273189	ENST00000595815	Y	N
RPL13A	ENST00000391857	Y	Y
SNORD32A	ENST00000364805	Y	N
SNORD33	ENST00000362761	Y	N
SNORD34	ENST00000365633	Y	N
SNORD35A	ENST00000363389	Y	N
RPS11	ENST00000270625	Y	Y
SNORD35B	ENST00000363660	Y	N
MIR150	ENST00000385048	Y	N
COX6CP7	ENST00000597056	Y	N
FCGRT	ENST00000221466	Y	Y
RCN3	ENST00000270645	Y	Y
NOSIP	ENST00000596358	Y	Y
Y_RNA	ENST00000384345	Y	N
PRRG2	ENST00000246794	Y	Y
PRR12	ENST00000418929	Y	Y
ENSG00000268636	ENST00000600665	Y	N
RRAS	ENST00000246792	Y	Y
SCAF1	ENST00000360565	Y	Y
IRF3	ENST00000377139	Y	Y
BCL2L12	ENST00000246784	Y	Y
PRMT1	ENST00000454376	Y	Y
MIR5088	ENST00000615402	Y	N
ENSG00000268677	ENST00000596472	Y	N
ADM5	ENST00000420022	Y	Y
CPT1C	ENST00000598293	Y	Y
ENSG00000243829	ENST00000498085	Y	N
TSKS	ENST00000246801	Y	Y
RNU6-841P	ENST00000383872	Y	N
AP2A1	ENST00000354293	Y	Y
MIR6799	ENST00000620297	Y	N
FUZ	ENST00000313777	Y	Y
ENSG00000269194	ENST00000600669	Y	N
MED25	ENST00000312865	Y	Y
MIR6800	ENST00000614963	Y	N
PTOV1-AS1	ENST00000596521	Y	N
PTOV1	ENST00000391842	Y	N
ENSG00000268047	ENST00000601211	Y	N
MIR4749	ENST00000578197	Y	N
PTOV1-AS2	ENST00000593654	Y	N
PNKP	ENST00000322344	Y	Y
AKT1S1	ENST00000344175	Y	Y
TBC1D17	ENST00000221543	Y	Y
MIR4750	ENST00000584564	Y	N
IL4I1	ENST00000391826	Y	Y
NUP62	ENST00000352066	Y	Y
ENSG00000269179	ENST00000451973	Y	N
ATF5	ENST00000423777	Y	Y
MIR4751	ENST00000578027	Y	N
SIGLEC11	ENST00000447370	Y	Y
U3	ENST00000408198	Y	N
SIGLEC16	ENST00000602139	Y	N
VRK3	ENST00000316763	Y	Y
Metazoa_SRP	ENST00000614914	Y	N
ZNF473	ENST00000270617	Y	Y
ENSG00000269091	ENST00000599914	Y	N
ENSG00000204666	ENST00000527209	Y	N
ENSG00000269540	ENST00000597606	Y	N
ENSG00000267890	ENST00000600998	Y	N
ENSG00000287001	ENST00000685009	Y	N
IZUMO2	ENST00000293405	Y	Y
MYH14	ENST00000642316	Y	Y
Metazoa_SRP	ENST00000622099	Y	N
ENSG00000267815	ENST00000595563	Y	N
KCNC3	ENST00000477616	Y	Y
NAPSB	ENST00000562112	Y	N
NAPSA	ENST00000253719	Y	Y
ENSG00000269392	ENST00000597049	Y	N
NR1H2	ENST00000253727	Y	Y
POLD1	ENST00000440232	Y	Y
ENSG00000142539	ENST00000599632	Y	N
SPIB	ENST00000595883	Y	Y
MYBPC2	ENST00000357701	Y	Y
FAM71E1	ENST00000600100	Y	Y
EMC10	ENST00000334976	Y	Y
ENSG00000268854	ENST00000598194	Y	N
ENSG00000268518	ENST00000595005	Y	N
JOSD2	ENST00000598418	Y	Y
ASPDH	ENST00000389208	Y	Y
LRRC4B	ENST00000652263	Y	Y
ENSG00000268231	ENST00000596350	Y	N
SYT3	ENST00000600079	Y	Y
C19orf81	ENST00000425202	Y	Y
SHANK1	ENST00000293441	Y	Y
CLEC11A	ENST00000250340	Y	Y
GPR32P1	ENST00000601788	Y	N
GPR32	ENST00000270590	Y	Y
ENSG00000261341	ENST00000562076	Y	Y
ACP4	ENST00000270593	Y	Y
ENSG00000268375	ENST00000594114	Y	N
C19orf48	ENST00000641539	Y	N
SNORD88B	ENST00000408454	Y	N
SNORD88A	ENST00000408314	Y	N
SNORD88C	ENST00000408061	Y	N
ENSG00000284711	ENST00000641084	Y	N
LINC01869	ENST00000651210	Y	N
KLK1	ENST00000301420	Y	Y
KLK15	ENST00000598239	Y	N
ENSG00000267968	ENST00000598079	Y	N
KLK3	ENST00000326003	Y	Y
KLK2	ENST00000325321	Y	Y
KLKP1	ENST00000595979	Y	N
KLK4	ENST00000324041	Y	N
PPIAP59	ENST00000596021	Y	N
KLK5	ENST00000336334	Y	Y
ENSG00000269495	ENST00000601506	Y	N
KLK6	ENST00000310157	Y	Y
ENSG00000279676	ENST00000623621	Y	N
ENSG00000267879	ENST00000594512	Y	N
KLK7	ENST00000595820	Y	Y
KLK8	ENST00000600767	Y	N
ENSG00000269741	ENST00000250366	Y	N
KLK9	ENST00000594211	Y	Y
KLK10	ENST00000358789	Y	Y
ENSG00000268739	ENST00000596286	Y	N
KLK11	ENST00000453757	Y	Y
KLK12	ENST00000684732	Y	Y
ENSG00000268906	ENST00000594910	Y	N
ENSG00000268390	ENST00000601280	Y	N
KLK13	ENST00000595793	Y	Y
KLK14	ENST00000650543	Y	Y
CTU1	ENST00000421832	Y	Y
SIGLEC18P	ENST00000602271	Y	N
SIGLEC9	ENST00000250360	Y	Y
ENSG00000267990	ENST00000601996	Y	N
SIGLEC7	ENST00000317643	Y	Y
ENSG00000267895	ENST00000600623	Y	N
ENSG00000269072	ENST00000600074	Y	N
ENSG00000269681	ENST00000594454	Y	N
SIGLEC17P	ENST00000593736	Y	N
SIGLEC20P	ENST00000595243	Y	N
ENSG00000268652	ENST00000595913	Y	N
SIGLEC21P	ENST00000598990	Y	N
MIR8074	ENST00000615081	Y	N
SIGLEC22P	ENST00000599104	Y	N
CD33	ENST00000262262	Y	Y
SIGLECL1	ENST00000601727	Y	Y
ENSG00000268595	ENST00000597569	Y	N
LINC01872	ENST00000594261	Y	N
SIGLEC24P	ENST00000601044	Y	N
IGLON5	ENST00000270642	Y	Y
VSIG10L	ENST00000335624	Y	Y
VSIG10L-AS1	ENST00000594311	Y	N
ENSG00000267984	ENST00000600974	Y	N
ETFB	ENST00000309244	Y	Y
ENSG00000269403	ENST00000600067	Y	N
ENSG00000268520	ENST00000595500	Y	N
CLDND2	ENST00000291715	Y	Y
NKG7	ENST00000221978	Y	Y
LIM2	ENST00000596399	Y	Y
C19orf84	ENST00000574814	Y	Y
ENSG00000268889	ENST00000600765	Y	N
NIFKP6	ENST00000598115	Y	N
SIGLEC10	ENST00000339313	Y	Y
ENSG00000254760	ENST00000532473	Y	N
SIGLEC10-AS1	ENST00000532688	Y	N
ENSG00000268711	ENST00000598746	Y	N
ENSG00000269181	ENST00000594327	Y	N
SIGLEC8	ENST00000321424	Y	Y
ENSG00000268957	ENST00000597690	Y	N
CEACAM18	ENST00000396477	Y	N
SIGLEC12	ENST00000291707	Y	Y
ENSG00000268839	ENST00000594712	Y	N
SIGLEC27P	ENST00000594477	Y	N
SIGLEC6	ENST00000425629	Y	Y
ENSG00000268777	ENST00000598220	Y	N
ENSG00000269130	ENST00000595339	Y	N
SIGLEC29P	ENST00000599873	Y	N
ZNF175	ENST00000262259	Y	Y
LINC01530	ENST00000686587	Y	N
ENSG00000269388	ENST00000596210	Y	N
ENSG00000267808	ENST00000601315	Y	N
SIGLEC5	ENST00000683636	Y	Y
SIGLEC5	ENST00000534261	Y	N
RPL9P33	ENST00000484311	Y	N
ENSG00000273837	ENST00000619715	Y	N
SIGLEC14	ENST00000360844	Y	Y
RPL7P51	ENST00000490532	Y	N
SPACA6P-AS	ENST00000602324	Y	N
MIR99B	ENST00000384819	Y	N
MIRLET7E	ENST00000362102	Y	N
MIR125A	ENST00000385273	Y	N
SPACA6	ENST00000637797	Y	Y
HAS1	ENST00000540069	Y	Y
FPR1	ENST00000304748	Y	Y
FPR2	ENST00000340023	Y	Y
ENSG00000286236	ENST00000651321	Y	N
FPR3	ENST00000339223	Y	Y
ENSG00000268316	ENST00000596964	Y	N
ENSG00000269483	ENST00000594725	Y	N
ENSG00000283236	ENST00000588129	Y	N
ZNF577	ENST00000638348	Y	Y
ZNF649-AS1	ENST00000600329	Y	N
ZNF649	ENST00000354957	Y	Y
ENSG00000283285	ENST00000636268	Y	N
ZNF613	ENST00000293471	Y	Y
ZNF350-AS1	ENST00000595010	Y	N
ZNF350	ENST00000243644	Y	Y
ZNF615	ENST00000598071	Y	Y
ZNF614	ENST00000270649	Y	Y
ZNF432	ENST00000221315	Y	Y
ENSG00000275055	ENST00000614138	Y	N
ENSG00000260160	ENST00000569091	Y	N
ZNF841	ENST00000594440	Y	Y
ENSG00000270248	ENST00000603942	Y	N
ZNF616	ENST00000600228	Y	Y
ENSG00000267827	ENST00000594362	Y	N
ENSG00000268458	ENST00000597886	Y	N
RPL37P23	ENST00000492641	Y	N
ZNF836	ENST00000682614	Y	Y
ENSG00000267927	ENST00000599775	Y	N
PPP2R1A	ENST00000322088	Y	Y
MIR6801	ENST00000614975	Y	N
ENSG00000268015	ENST00000593857	Y	N
ENSG00000277562	ENST00000619124	Y	N
Y_RNA	ENST00000384535	Y	N
ZNF766	ENST00000439461	Y	Y
MIR643	ENST00000385267	Y	N
ENSG00000269102	ENST00000594865	Y	N
ZNF480	ENST00000595962	Y	Y
ENSG00000269535	ENST00000594379	Y	N
ZNF610	ENST00000403906	Y	Y
ZNF880	ENST00000422689	Y	Y
ZNF528-AS1	ENST00000601562	Y	N
ENSG00000277977	ENST00000620439	Y	N
ZNF528	ENST00000360465	Y	Y
DPPA5P1	ENST00000600430	Y	N
ZNF534	ENST00000433050	Y	Y
ZNF578	ENST00000421239	Y	Y
ENSG00000288253	ENST00000594118	Y	N
ENSG00000278543	ENST00000613083	Y	N
ENSG00000269349	ENST00000599143	Y	N
ZNF808	ENST00000359798	Y	Y
ENSG00000289102	ENST00000686452	Y	N
RPL39P34	ENST00000477141	Y	N
ZNF701	ENST00000391785	Y	Y
ENSG00000268886	ENST00000599222	Y	N
ZNF137P	ENST00000456718	Y	N
ENSG00000268970	ENST00000596451	Y	N
ZNF83	ENST00000301096	Y	N
ENSG00000269825	ENST00000598322	Y	N
ENSG00000288953	ENST00000689216	Y	N
ZNF611	ENST00000652185	Y	Y
ZNF600	ENST00000648973	Y	N
ZNF28	ENST00000457749	Y	Y
PABPN1P2	ENST00000536597	Y	N
ZNF468	ENST00000595646	Y	Y
ENSG00000283695	ENST00000637027	Y	N
ZNF320	ENST00000682928	Y	Y
ZNF888	ENST00000638862	Y	Y
ENSG00000269646	ENST00000594546	Y	N
ZNF816-ZNF321P	ENST00000391777	Y	N
ZNF321P	ENST00000550843	Y	N
ZNF816	ENST00000444460	Y	Y
ENSG00000269082	ENST00000600068	Y	N
ZNF702P	ENST00000434269	Y	N
ENSG00000268282	ENST00000597698	Y	N
ENSG00000267943	ENST00000596769	Y	N
ERVV-1	ENST00000602168	Y	Y
ERVV-2	ENST00000601417	Y	Y
ZNF160	ENST00000683776	Y	Y
ZNF415	ENST00000243643	Y	Y
ZNF347	ENST00000334197	Y	Y
ZNF665	ENST00000396424	Y	Y
ENSG00000268842	ENST00000600257	Y	N
ENSG00000269001	ENST00000598377	Y	N
NDUFV2P1	ENST00000596415	Y	N
ZNF677	ENST00000598513	Y	Y
ENSG00000269288	ENST00000596041	Y	N
VN1R2	ENST00000341702	Y	Y
VN1R4	ENST00000311170	Y	N
ENSG00000269758	ENST00000599803	Y	N
FAM90A27P	ENST00000593323	Y	N
BIRC8	ENST00000652230	Y	N
FAM90A28P	ENST00000597191	Y	N
VN1R6P	ENST00000458417	Y	N
ZNF845	ENST00000458035	Y	Y
ZNF525	ENST00000474037	Y	Y
ENSG00000241069	ENST00000459631	Y	N
ZNF765	ENST00000396408	Y	Y
RPL39P36	ENST00000490784	Y	N
ENSG00000249435	ENST00000503482	Y	N
ZNF761	ENST00000684525	Y	Y
ENSG00000287608	ENST00000657048	Y	N
TPM3P9	ENST00000492121	Y	N
ZNF813	ENST00000396403	Y	Y
TPM3P6	ENST00000391998	Y	N
ENSG00000241434	ENST00000483735	Y	N
ENSG00000213777	ENST00000509280	Y	N
ENSG00000274892	ENST00000616855	Y	N
ZNF331	ENST00000449416	Y	Y
ENSG00000268864	ENST00000599707	Y	N
OSTCP3	ENST00000593607	Y	N
RN7SL317P	ENST00000497408	Y	N
DPRX	ENST00000376650	Y	N
RNU6-698P	ENST00000363523	Y	N
ENSG00000270347	ENST00000603737	Y	N
MIR512-1	ENST00000384913	Y	N
MIR512-2	ENST00000384912	Y	N
MIR1323	ENST00000408090	Y	N
MIR498	ENST00000385134	Y	N
MIR520E	ENST00000384867	Y	N
MIR515-1	ENST00000384884	Y	N
MIR519E	ENST00000385075	Y	N
MIR520F	ENST00000384824	Y	N
MIR515-2	ENST00000384883	Y	N
MIR519C	ENST00000385053	Y	N
MIR1283-1	ENST00000408494	Y	N
MIR520A	ENST00000384862	Y	N
MIR526B	ENST00000384848	Y	N
MIR519B	ENST00000385090	Y	N
MIR525	ENST00000384978	Y	N
MIR523	ENST00000385281	Y	N
MIR518F	ENST00000384973	Y	N
MIR520B	ENST00000384989	Y	N
MIR518B	ENST00000385127	Y	N
MIR526A1	ENST00000384897	Y	N
MIR520C	ENST00000385005	Y	N
MIR518C	ENST00000384822	Y	N
MIR524	ENST00000385242	Y	N
MIR517A	ENST00000385001	Y	N
MIR519D	ENST00000385246	Y	N
MIR521-2	ENST00000384818	Y	N
RNU6-803P	ENST00000516034	Y	N
MIR520D	ENST00000385002	Y	N
MIR517B	ENST00000385102	Y	N
MIR520G	ENST00000385064	Y	N
MIR516B2	ENST00000385190	Y	N
MIR526A2	ENST00000390198	Y	N
MIR518E	ENST00000385252	Y	N
MIR518A1	ENST00000385068	Y	N
RNU6-980P	ENST00000516925	Y	N
MIR518D	ENST00000385014	Y	N
MIR516B1	ENST00000385211	Y	N
MIR518A2	ENST00000384966	Y	N
MIR517C	ENST00000385103	Y	N
MIR520H	ENST00000385126	Y	N
RNU6-982P	ENST00000516216	Y	N
MIR521-1	ENST00000384902	Y	N
RNU6-751P	ENST00000516382	Y	N
MIR522	ENST00000385071	Y	N
MIR519A1	ENST00000385257	Y	N
MIR527	ENST00000385244	Y	N
MIR516A1	ENST00000385033	Y	N
MIR1283-2	ENST00000408621	Y	N
RNU6-1041P	ENST00000516254	Y	N
MIR516A2	ENST00000384888	Y	N
ENSG00000269842	ENST00000597619	Y	N
MIR519A2	ENST00000384990	Y	N
RNU6-165P	ENST00000517170	Y	N
HMGN1P32	ENST00000441744	Y	N
SEPTIN7P8	ENST00000413308	Y	N
ENSG00000238150	ENST00000423096	Y	N
ENSG00000269877	ENST00000595160	Y	N
MIR371A	ENST00000362161	Y	N
MIR371B	ENST00000638082	Y	N
MIR372	ENST00000362225	Y	N
MIR373	ENST00000362273	Y	N
ENSG00000269564	ENST00000597420	Y	N
NLRP12	ENST00000324134	Y	Y
MYADM-AS1	ENST00000455835	Y	N
MYADM	ENST00000391770	Y	Y
ENSG00000232220	ENST00000413496	Y	N
PRKCG	ENST00000263431	Y	Y
CACNG7	ENST00000391767	Y	Y
CACNG8	ENST00000270458	Y	Y
MIR935	ENST00000401179	Y	N
CACNG6	ENST00000252729	Y	Y
ENSG00000276206	ENST00000619693	Y	N
VSTM1	ENST00000338372	Y	Y
TARM1	ENST00000432826	Y	Y
OSCAR	ENST00000358375	Y	Y
NDUFA3	ENST00000485876	Y	Y
TFPT	ENST00000391759	Y	Y
PRPF31	ENST00000321030	Y	Y
ENSG00000237017	ENST00000452097	Y	N
CNOT3	ENST00000221232	Y	Y
LENG1	ENST00000222224	Y	Y
TMC4	ENST00000619895	Y	Y
MBOAT7	ENST00000245615	Y	Y
TSEN34	ENST00000396388	Y	Y
ENSG00000223660	ENST00000426213	Y	N
RPS9	ENST00000302907	Y	Y
ENSG00000224579	ENST00000413723	Y	N
LILRB3	ENST00000445347	Y	N
ENSG00000269524	ENST00000601161	Y	N
ENSG00000235081	ENST00000450182	Y	N
LILRA6	ENST00000396365	Y	N
ENSG00000249189	ENST00000506567	Y	N
LILRB5	ENST00000449561	Y	Y
RNU6-1307P	ENST00000391012	Y	N
ENSG00000240296	ENST00000416320	Y	N
LILRB2	ENST00000314446	Y	Y
MIR4752	ENST00000579672	Y	N
ENSG00000240197	ENST00000417373	Y	N
ENSG00000276758	ENST00000615364	Y	N
ENSG00000251431	ENST00000514037	Y	N
ENSG00000234436	ENST00000426257	Y	N
LILRA5	ENST00000432233	Y	Y
ENSG00000275210	ENST00000616950	Y	N
VN1R104P	ENST00000505115	Y	N
ENSG00000250507	ENST00000515672	Y	N
LILRA4	ENST00000291759	Y	Y
LAIR1	ENST00000391742	Y	Y
ENSG00000288742	ENST00000687130	Y	N
ENSG00000237955	ENST00000450173	Y	N
TTYH1	ENST00000376530	Y	Y
ENSG00000227407	ENST00000457113	Y	N
ENSG00000268496	ENST00000596631	Y	N
ENSG00000269873	ENST00000597355	Y	N
ENSG00000267838	ENST00000599382	Y	N
LENG8-AS1	ENST00000429922	Y	N
ENSG00000235681	ENST00000445491	Y	N
LENG8	ENST00000326764	Y	Y
LENG9	ENST00000611161	Y	Y
CDC42EP5	ENST00000301200	Y	Y
LAIR2	ENST00000301202	Y	Y
ENSG00000213016	ENST00000391727	Y	N
KIR3DX1	ENST00000649033	Y	N
ENSG00000235181	ENST00000433549	Y	N
LILRA2	ENST00000391738	Y	Y
ENSG00000269271	ENST00000596330	Y	N
LILRA1	ENST00000251372	Y	Y
ENSG00000238094	ENST00000432400	Y	N
LILRB1	ENST00000324602	Y	Y
LILRB1-AS1	ENST00000456337	Y	N
MIR8061	ENST00000618936	Y	N
VN1R105P	ENST00000486595	Y	N
ENSG00000237323	ENST00000429259	Y	N
LILRB4	ENST00000430952	Y	N
ENSG00000225370	ENST00000441512	Y	N
LILRP1	ENST00000444199	Y	N
ENSG00000228790	ENST00000412970	Y	N
LILRP2	ENST00000413572	Y	N
KIR3DL3	ENST00000291860	Y	Y
ENSG00000215765	ENST00000400864	Y	N
KIR2DL3	ENST00000342376	Y	Y
KIR2DP1	ENST00000415311	Y	N
KIR2DL1	ENST00000336077	Y	Y
KIR3DP1	ENST00000580853	Y	N
KIR2DL4	ENST00000359085	Y	N
KIR3DL1	ENST00000391728	Y	N
KIR2DS4	ENST00000339924	Y	N
KIR3DL2	ENST00000326321	Y	Y
RNU6-222P	ENST00000362438	Y	N
FCAR	ENST00000355524	Y	Y
ENSG00000268734	ENST00000594721	Y	N
NCR1	ENST00000291890	Y	Y
NLRP7	ENST00000340844	Y	N
ENSG00000275012	ENST00000615594	Y	N
NLRP2	ENST00000448584	Y	Y
ENSG00000243494	ENST00000466725	Y	N
GP6-AS1	ENST00000593060	Y	N
GP6	ENST00000310373	Y	Y
ENSG00000267149	ENST00000585492	Y	N
RDH13	ENST00000415061	Y	Y
EPS8L1	ENST00000201647	Y	Y
PPP1R12C	ENST00000263433	Y	Y
ENSG00000287170	ENST00000666966	Y	N
ENSG00000267507	ENST00000587647	Y	N
MIR7975	ENST00000619350	Y	N
TNNT1	ENST00000588981	Y	Y
TNNI3	ENST00000344887	Y	Y
ENSG00000267110	ENST00000587871	Y	N
DNAAF3	ENST00000524407	Y	Y
DNAAF3-AS1	ENST00000591665	Y	N
ENSG00000239137	ENST00000459370	Y	N
SYT5	ENST00000354308	Y	Y
PTPRH	ENST00000376350	Y	Y
ENSG00000286230	ENST00000651492	Y	N
ENSG00000267649	ENST00000585911	Y	N
TMEM86B	ENST00000327042	Y	Y
ENSG00000276570	ENST00000586923	Y	N
PPP6R1	ENST00000412770	Y	Y
MIR6804	ENST00000614724	Y	N
MIR6802	ENST00000617379	Y	N
MIR6803	ENST00000615997	Y	N
HSPBP1	ENST00000433386	Y	Y
BRSK1	ENST00000309383	Y	Y
ENSG00000268729	ENST00000596786	Y	N
TMEM150B	ENST00000326652	Y	Y
ENSG00000276831	ENST00000621389	Y	N
KMT5C	ENST00000255613	Y	Y
COX6B2	ENST00000326529	Y	Y
ENSG00000267706	ENST00000591954	Y	N
FAM71E2	ENST00000424985	Y	Y
IL11	ENST00000264563	Y	Y
TMEM190	ENST00000291934	Y	Y
ENSG00000269275	ENST00000595064	Y	N
