Symbol	Ensembl	Canonical	MANE
CTD-2085J24.3	ENST00000590069	Y	N
CEP89	ENST00000305768	Y	Y
RPL31P60	ENST00000478450	Y	N
FAAP24	ENST00000588258	Y	Y
RHPN2	ENST00000254260	Y	Y
CTC-461H2.2	ENST00000587471	Y	N
CTC-461H2.3	ENST00000591021	Y	N
GPATCH1	ENST00000170564	Y	Y
WDR88	ENST00000355868	Y	Y
CTD-2540B15.10	ENST00000590117	Y	N
LRP3	ENST00000253193	Y	Y
CTD-2540B15.13	ENST00000609744	Y	N
SLC7A10	ENST00000253188	Y	Y
CTD-2540B15.6	ENST00000590492	Y	N
CTD-2540B15.12	ENST00000604605	Y	N
CTD-2540B15.11	ENST00000589932	Y	N
CEBPA	ENST00000498907	Y	Y
CTD-2540B15.7	ENST00000587312	Y	N
CEBPA-DT	ENST00000592982	Y	N
CTD-2540B15.9	ENST00000593041	Y	N
RPS3AP50	ENST00000487064	Y	N
AKR1B1P7	ENST00000587229	Y	N
CEBPG	ENST00000284000	Y	Y
PEPD	ENST00000244137	Y	Y
CTD-2329C7.2	ENST00000589967	Y	N
RPL21P131	ENST00000497298	Y	N
CHST8	ENST00000650847	Y	Y
KCTD15	ENST00000683859	Y	Y
CTC-526N19.1	ENST00000610908	Y	N
AC005792.1	ENST00000657364	Y	N
RPS4XP23	ENST00000487801	Y	N
RPS4XP20	ENST00000505751	Y	N
RPS4XP21	ENST00000603814	Y	N
CHCHD2P3	ENST00000603038	Y	N
LSM14A	ENST00000544216	Y	Y
GARRE1	ENST00000299505	Y	Y
RPL29P33	ENST00000587474	Y	N
AC010504.2	ENST00000591311	Y	N
GPI	ENST00000356487	Y	Y
RP11-618P17.4	ENST00000592740	Y	N
PDCD2L	ENST00000246535	Y	Y
CTD-2588C8.8	ENST00000592220	Y	N
UBA2	ENST00000246548	Y	Y
WTIP	ENST00000590071	Y	Y
RPS26P55	ENST00000471178	Y	N
ZNF807P	ENST00000328088	Y	N
SCGB1B2P	ENST00000595013	Y	N
SCGB2B2	ENST00000601241	Y	Y
CTD-2553L13.7	ENST00000603701	Y	N
CTD-2553L13.4	ENST00000599404	Y	N
CTD-2553L13.5	ENST00000623084	Y	N
SCGB2B3P	ENST00000599388	Y	N
CTD-2553L13.9	ENST00000623668	Y	N
ZNF302	ENST00000505242	Y	Y
CTD-2553L13.10	ENST00000612269	Y	N
ZNF181	ENST00000492450	Y	Y
ZNF599	ENST00000329285	Y	Y
CTC-523E23.10	ENST00000603635	Y	N
LINC01801	ENST00000587150	Y	N
CTC-523E23.1	ENST00000561778	Y	N
CTC-523E23.9	ENST00000605008	Y	N
CTC-523E23.5	ENST00000668999	Y	N
CTC-523E23.11	ENST00000653487	Y	N
LOC401913	ENST00000605481	Y	N
LINC00904	ENST00000653476	Y	N
LINC01838	ENST00000595783	Y	N
ZNF30-AS1	ENST00000604333	Y	N
ZNF30	ENST00000601142	Y	Y
CTC-523E23.3	ENST00000623602	Y	N
ZNF792	ENST00000404801	Y	Y
GRAMD1A-AS1	ENST00000600959	Y	N
GRAMD1A	ENST00000317991	Y	Y
CTD-2527I21.14	ENST00000605640	Y	N
SCN1B	ENST00000262631	Y	Y
HPN	ENST00000672452	Y	Y
HPN-AS1	ENST00000653822	Y	N
CTD-2527I21.15	ENST00000650457	Y	N
CTD-2527I21.16	ENST00000648240	Y	N
FXYD3	ENST00000604404	Y	Y
LGI4	ENST00000310123	Y	Y
CTD-2527I21.5	ENST00000624372	Y	N
FXYD1	ENST00000351325	Y	Y
CTD-2527I21.4	ENST00000592174	Y	N
FXYD7	ENST00000270310	Y	Y
FXYD5	ENST00000392219	Y	Y
FAM187B	ENST00000324675	Y	N
FAM187B2P	ENST00000577135	Y	N
LSR	ENST00000605618	Y	Y
AC002128.5	ENST00000604161	Y	N
AD000684.2	ENST00000602262	Y	N
USF2	ENST00000222305	Y	Y
HAMP	ENST00000222304	Y	Y
MAG	ENST00000392213	Y	Y
CD22	ENST00000085219	Y	Y
U62631.5	ENST00000597110	Y	N
FFAR1	ENST00000246553	Y	N
FFAR3	ENST00000327809	Y	Y
GPR42	ENST00000454971	Y	N
EEF1A1P7	ENST00000596811	Y	N
LINC01531	ENST00000601669	Y	N
LLpac-136A2.1	ENST00000638098	Y	N
AC002511.2	ENST00000413796	Y	N
AC002511.3	ENST00000428426	Y	N
FFAR2	ENST00000599180	Y	Y
KRTDAP	ENST00000338897	Y	Y
DMKN	ENST00000339686	Y	Y
SBSN	ENST00000452271	Y	Y
GAPDHS	ENST00000222286	Y	Y
TMEM147-AS1	ENST00000589137	Y	N
TMEM147	ENST00000222284	Y	Y
ATP4A	ENST00000262623	Y	Y
LLNLF-96A1.1	ENST00000638356	Y	N
PMIS2	ENST00000646476	Y	N
LINC01766	ENST00000669392	Y	N
HAUS5-DT	ENST00000589603	Y	N
HAUS5	ENST00000203166	Y	Y
RBM42	ENST00000262633	Y	Y
ETV2	ENST00000402764	Y	Y
COX6B1	ENST00000649813	Y	Y
UPK1A	ENST00000617999	Y	N
UPK1A-AS1	ENST00000443196	Y	N
TYMSP2	ENST00000589501	Y	N
ZBTB32	ENST00000392197	Y	Y
KMT2B	ENST00000420124	Y	Y
IGFLR1	ENST00000246532	Y	Y
AD000671.6	ENST00000589807	Y	N
U2AF1L4	ENST00000378975	Y	Y
PSENEN	ENST00000587708	Y	Y
AC002398.9	ENST00000591613	Y	N
AC002398.11	ENST00000591091	Y	N
LIN37	ENST00000301159	Y	Y
AC002398.12	ENST00000587767	Y	N
HSPB6	ENST00000004982	Y	Y
PROSER3	ENST00000396908	Y	N
AC002398.13	ENST00000589397	Y	N
ARHGAP33	ENST00000378944	Y	N
LINC01529	ENST00000636474	Y	N
PRODH2	ENST00000653904	Y	Y
NPHS1	ENST00000378910	Y	Y
KIRREL2	ENST00000360202	Y	Y
APLP1	ENST00000221891	Y	Y
NFKBID	ENST00000641389	Y	N
AD000864.6	ENST00000624076	Y	N
HCST	ENST00000246551	Y	Y
TYROBP	ENST00000262629	Y	Y
LRFN3	ENST00000246529	Y	Y
AF038458.3	ENST00000592518	Y	N
AF038458.4	ENST00000588406	Y	N
AF038458.5	ENST00000587412	Y	N
SDHAF1	ENST00000378887	Y	Y
SYNE4	ENST00000324444	Y	Y
AC002116.8	ENST00000473572	Y	N
ALKBH6	ENST00000378875	Y	N
AC002116.7	ENST00000586962	Y	N
CLIP3	ENST00000360535	Y	Y
THAP8	ENST00000292894	Y	Y
WDR62	ENST00000401500	Y	Y
LLNLR-276H7.1	ENST00000624007	Y	N
OVOL3	ENST00000633214	Y	N
POLR2I	ENST00000221859	Y	Y
AD001527.4	ENST00000622994	Y	N
TBCB	ENST00000221855	Y	Y
CAPNS1	ENST00000246533	Y	Y
AD001527.7	ENST00000604228	Y	N
COX7A1	ENST00000292907	Y	Y
AC002984.2	ENST00000591692	Y	N
ZNF565	ENST00000304116	Y	Y
ZNF146	ENST00000443387	Y	Y
LINC00665	ENST00000675324	Y	N
CTD-3162L10.1	ENST00000660925	Y	N
ZFP14	ENST00000270001	Y	Y
CTD-3162L10.3	ENST00000587018	Y	N
CTD-3162L10.4	ENST00000589968	Y	N
ZFP82	ENST00000392161	Y	Y
CTD-3162L10.5	ENST00000589470	Y	N
ZNF566	ENST00000392170	Y	N
ZNF566-AS1	ENST00000592087	Y	N
CTBP2P7	ENST00000593270	Y	N
ZNF260	ENST00000523638	Y	Y
AC092295.4	ENST00000446262	Y	N
ZNF529	ENST00000591340	Y	Y
ZNF529-AS1	ENST00000475219	Y	N
ZNF382	ENST00000292928	Y	Y
ZNF461	ENST00000588268	Y	Y
CTD-3234P18.6	ENST00000611182	Y	N
LINC01534	ENST00000665321	Y	N
ZNF567	ENST00000682579	Y	Y
ZNF850	ENST00000591344	Y	Y
CTD-2162K18.4	ENST00000665759	Y	N
CTD-2162K18.3	ENST00000588717	Y	N
ZNF790-AS1	ENST00000650959	Y	N
ZNF790	ENST00000356725	Y	Y
ZNF345	ENST00000420450	Y	Y
ZNF829	ENST00000391711	Y	Y
RPL31P61	ENST00000496160	Y	N
ZNF568	ENST00000333987	Y	Y
CTD-2293H3.3	ENST00000611377	Y	N
CTD-2293H3.2	ENST00000590376	Y	N
ZNF420	ENST00000337995	Y	Y
CTD-2293H3.1	ENST00000588369	Y	N
CTC-454I21.3	ENST00000588873	Y	N
CTC-454I21.4	ENST00000587645	Y	N
ZNF585A	ENST00000292841	Y	Y
ZNF585B	ENST00000532828	Y	Y
ZNF383	ENST00000684119	Y	Y
CTD-3220F14.1	ENST00000652687	Y	N
LINC01535	ENST00000664190	Y	N
CTD-3220F14.4	ENST00000668926	Y	N
CTD-3220F14.3	ENST00000611171	Y	N
ZNF875	ENST00000324411	Y	N
CTD-3220F14.2	ENST00000592319	Y	N
ZNF527	ENST00000436120	Y	Y
CTD-2086O20.1	ENST00000624962	Y	N
ZNF569	ENST00000316950	Y	Y
ZNF570	ENST00000330173	Y	Y
ZNF793-AS1	ENST00000589025	Y	N
CTD-3064H18.2	ENST00000586176	Y	N
ZNF793	ENST00000627814	Y	Y
CTD-3064H18.4	ENST00000316807	Y	N
ZNF571-AS1	ENST00000585578	Y	N
ZNF571	ENST00000451802	Y	Y
ZNF540	ENST00000316433	Y	Y
ZFP30	ENST00000684514	Y	Y
ZNF781	ENST00000358582	Y	Y
CTD-2528L19.4	ENST00000586606	Y	N
SELENOKP1	ENST00000589357	Y	N
ZNF607	ENST00000355202	Y	Y
CTD-2528L19.6	ENST00000588040	Y	N
CTD-2528L19.7	ENST00000658143	Y	N
ZNF573	ENST00000536220	Y	Y
CTD-2554C21.1	ENST00000587765	Y	N
CTD-2554C21.2	ENST00000636547	Y	N
WDR87BP	ENST00000636341	Y	N
WDR87	ENST00000447313	Y	Y
SIPA1L3	ENST00000222345	Y	Y
CTC-244M17.1	ENST00000601752	Y	N
CTC-450M9.1	ENST00000599092	Y	N
CTB-102L5.7	ENST00000594299	Y	N
CTB-102L5.8	ENST00000598146	Y	N
DPF1	ENST00000355526	Y	Y
PPP1R14A	ENST00000301242	Y	Y
SPINT2	ENST00000301244	Y	Y
CTB-102L5.4	ENST00000591889	Y	N
CTB-102L5.9	ENST00000651064	Y	N
YIF1B	ENST00000339413	Y	Y
C19orf33	ENST00000301246	Y	Y
KCNK6	ENST00000263372	Y	Y
CATSPERG	ENST00000409235	Y	Y
AC005625.1	ENST00000590304	Y	N
PSMD8	ENST00000215071	Y	Y
GGN	ENST00000334928	Y	Y
AC005789.9	ENST00000585411	Y	N
SPRED3	ENST00000338502	Y	N
FAM98C	ENST00000252530	Y	N
RASGRP4	ENST00000615439	Y	Y
RYR1	ENST00000359596	Y	Y
AC067969.1	ENST00000597015	Y	N
AC067969.2	ENST00000595853	Y	N
MAP4K1	ENST00000396857	Y	Y
MAP4K1-AS1	ENST00000589557	Y	N
EIF3K	ENST00000248342	Y	Y
ACTN4	ENST00000252699	Y	Y
CTB-186G2.4	ENST00000585999	Y	N
CAPN12	ENST00000328867	Y	Y
CTD-2540F13.2	ENST00000602255	Y	N
LGALS7	ENST00000378626	Y	Y
LGALS7B	ENST00000314980	Y	Y
LGALS4	ENST00000307751	Y	Y
ECH1	ENST00000221418	Y	Y
AC104534.3	ENST00000594769	Y	N
AC104534.2	ENST00000594558	Y	N
HNRNPL	ENST00000221419	Y	Y
AC008982.2	ENST00000600473	Y	N
RINL	ENST00000591812	Y	Y
CTC-360G5.6	ENST00000593830	Y	N
SIRT2	ENST00000249396	Y	Y
NFKBIB	ENST00000313582	Y	Y
CCER2	ENST00000571838	Y	Y
SARS2	ENST00000221431	Y	Y
CTC-360G5.8	ENST00000599996	Y	N
MRPS12	ENST00000308018	Y	Y
ERVK9-11	ENST00000599320	Y	N
FBXO17	ENST00000292852	Y	Y
CTB-189B5.4	ENST00000660381	Y	N
FBXO27	ENST00000292853	Y	Y
CTB-189B5.3	ENST00000597303	Y	N
ACP7	ENST00000331256	Y	Y
PAK4	ENST00000358301	Y	N
CTC-218B8.3	ENST00000599484	Y	N
NCCRP1	ENST00000339852	Y	Y
SYCN	ENST00000318438	Y	Y
IFNL3P1	ENST00000595082	Y	N
IFNL3	ENST00000413851	Y	Y
IFNL4	ENST00000616270	Y	N
MSRB1P1	ENST00000396851	Y	N
IFNL4P1	ENST00000607083	Y	N
IFNL2	ENST00000331982	Y	Y
IFNL1	ENST00000333625	Y	Y
LRFN1	ENST00000248668	Y	Y
GMFG	ENST00000597595	Y	Y
CTC-246B18.10	ENST00000599274	Y	N
SAMD4B	ENST00000610417	Y	N
PAF1	ENST00000221265	Y	Y
MED29	ENST00000315588	Y	Y
ZFP36	ENST00000597629	Y	Y
PLEKHG2	ENST00000425673	Y	Y
RPS16	ENST00000251453	Y	Y
SUPT5H	ENST00000432763	Y	Y
TIMM50	ENST00000607714	Y	Y
DLL3	ENST00000356433	Y	Y
SELENOV	ENST00000335426	Y	N
EID2B	ENST00000326282	Y	Y
CTB-60E11.9	ENST00000594676	Y	N
TDGF1P7	ENST00000593394	Y	N
EID2	ENST00000390658	Y	Y
CTB-60E11.11	ENST00000600089	Y	N
CTB-60E11.12	ENST00000601963	Y	N
RPS29P24	ENST00000486345	Y	N
RPS29P25	ENST00000481709	Y	N
RPS29P26	ENST00000477483	Y	N
LGALS13	ENST00000221797	Y	Y
AC005176.1	ENST00000596933	Y	N
AC005176.2	ENST00000597791	Y	N
RPS29P30	ENST00000600975	Y	N
LGALS16	ENST00000392051	Y	Y
LGALS17A	ENST00000598164	Y	N
AC093063.3	ENST00000456368	Y	N
AC093063.2	ENST00000599317	Y	N
RPS29P27	ENST00000463711	Y	N
LGALS14	ENST00000392052	Y	Y
AC006133.7	ENST00000617106	Y	N
CLC	ENST00000221804	Y	Y
LEUTX	ENST00000638280	Y	Y
LLNLR-268E12.1	ENST00000617916	Y	N
DYRK1B	ENST00000323039	Y	Y
FBL	ENST00000221801	Y	Y
FCGBP	ENST00000616721	Y	N
PRR13P5	ENST00000596581	Y	N
PSMC4	ENST00000157812	Y	Y
ZNF546	ENST00000347077	Y	Y
CTC-471F3.5	ENST00000597336	Y	N
ZNF780B	ENST00000434248	Y	Y
AC005614.5	ENST00000595508	Y	N
ZNF780A	ENST00000683561	Y	Y
AC005614.3	ENST00000598952	Y	N
VN1R96P	ENST00000446052	Y	N
MAP3K10	ENST00000253055	Y	Y
TTC9B	ENST00000311308	Y	N
CCNP	ENST00000430325	Y	Y
AKT2	ENST00000392038	Y	Y
CTC-425O23.2	ENST00000378432	Y	N
C19orf47	ENST00000683109	Y	Y
PLD3	ENST00000409735	Y	Y
CTC-425O23.5	ENST00000622968	Y	N
HIPK4	ENST00000291823	Y	Y
PRX	ENST00000324001	Y	Y
SERTAD1	ENST00000357949	Y	Y
CTC-492K19.7	ENST00000614440	Y	N
SERTAD3	ENST00000322354	Y	Y
SERTAD3-AS1	ENST00000599050	Y	N
BLVRB	ENST00000263368	Y	Y
SPTBN4	ENST00000598249	Y	Y
SHKBP1	ENST00000291842	Y	Y
LTBP4	ENST00000396819	Y	Y
NUMBL	ENST00000252891	Y	Y
COQ8B	ENST00000324464	Y	Y
ITPKC	ENST00000263370	Y	Y
C19orf54	ENST00000378313	Y	Y
SNRPA	ENST00000243563	Y	Y
MIA-RAB4B	ENST00000600729	Y	N
MIA	ENST00000263369	Y	Y
RAB4B	ENST00000357052	Y	Y
RAB4B-EGLN2	ENST00000594136	Y	N
EGLN2	ENST00000303961	Y	Y
CTC-490E21.12	ENST00000601627	Y	N
CYP2T1P	ENST00000432607	Y	N
CYP2F2P	ENST00000437853	Y	N
CTC-490E21.10	ENST00000596135	Y	N
CTC-490E21.11	ENST00000623128	Y	N
CYP2A6	ENST00000301141	Y	Y
CYP2A7	ENST00000301146	Y	Y
CYP2G1P	ENST00000597833	Y	N
CYP2A7P2	ENST00000600605	Y	N
CYP2B7P	ENST00000541697	Y	N
AC092071.1	ENST00000597260	Y	N
CYP2B6	ENST00000324071	Y	Y
CYP2A7P1	ENST00000595391	Y	N
CYP2G2P	ENST00000594920	Y	N
CTD-2356P16.6	ENST00000605729	Y	N
CYP2A13	ENST00000330436	Y	Y
CYP2F1	ENST00000331105	Y	Y
CYP2T3P	ENST00000601990	Y	N
RPL36P16	ENST00000496996	Y	N
CYP2S1	ENST00000310054	Y	Y
AXL	ENST00000301178	Y	Y
CTD-2195B23.3	ENST00000598541	Y	N
HNRNPUL1	ENST00000392006	Y	Y
CTC-435M10.13	ENST00000651374	Y	N
CCDC97	ENST00000269967	Y	Y
TGFB1	ENST00000221930	Y	Y
B9D2	ENST00000243578	Y	Y
CTC-435M10.12	ENST00000616866	Y	N
TMEM91	ENST00000392002	Y	Y
CTC-435M10.3	ENST00000540732	Y	N
EXOSC5	ENST00000221233	Y	Y
BCKDHA	ENST00000269980	Y	Y
CTC-435M10.10	ENST00000598988	Y	N
CTC-435M10.6	ENST00000598887	Y	N
B3GNT8	ENST00000321702	Y	N
DMAC2	ENST00000221943	Y	Y
ERICH4	ENST00000378187	Y	Y
PCAT19	ENST00000652333	Y	N
AC005795.1	ENST00000600996	Y	N
PLEKHA3P1	ENST00000598554	Y	N
AC006129.1	ENST00000599770	Y	N
LINC01480	ENST00000597199	Y	N
AC006129.2	ENST00000595649	Y	N
AC006129.3	ENST00000623532	Y	N
CEACAM21	ENST00000401445	Y	Y
CEACAMP3	ENST00000483806	Y	N
DNAJC19P2	ENST00000593340	Y	N
CEACAM4	ENST00000221954	Y	N
DNAJC19P3	ENST00000594491	Y	N
AC005626.3	ENST00000597858	Y	N
AC005794.1	ENST00000600532	Y	N
CEACAM7	ENST00000401731	Y	Y
CEACAM5	ENST00000221992	Y	Y
AC011513.3	ENST00000435837	Y	N
CEACAM6	ENST00000199764	Y	Y
AC011513.4	ENST00000601409	Y	N
CEACAM3	ENST00000357396	Y	Y
HNRNPA1P52	ENST00000599047	Y	N
AC020956.3	ENST00000614316	Y	N
LYPD4	ENST00000609812	Y	Y
DMRTC2	ENST00000269945	Y	Y
RPS19	ENST00000598742	Y	Y
CD79A	ENST00000221972	Y	Y
ARHGEF1	ENST00000354532	Y	Y
ERFL	ENST00000597630	Y	Y
RABAC1	ENST00000222008	Y	Y
CTD-2575K13.8	ENST00000644613	Y	N
ATP1A3	ENST00000648268	Y	Y
GRIK5	ENST00000262895	Y	N
ZNF574	ENST00000359044	Y	Y
POU2F2	ENST00000342301	Y	N
CTC-378H22.1	ENST00000527895	Y	N
CTC-378H22.2	ENST00000559786	Y	N
DEDD2	ENST00000596251	Y	Y
AC006486.14	ENST00000678490	Y	N
ZNF526	ENST00000301215	Y	Y
GSK3A	ENST00000222330	Y	Y
AC006486.9	ENST00000594664	Y	N
AC006486.10	ENST00000624246	Y	N
ERF	ENST00000222329	Y	Y
CIC	ENST00000681038	Y	Y
PAFAH1B3	ENST00000262890	Y	Y
PRR19	ENST00000341747	Y	Y
TMEM145	ENST00000301204	Y	Y
MEGF8	ENST00000251268	Y	Y
CNFN	ENST00000222032	Y	Y
LIPE-AS1	ENST00000594624	Y	N
LIPE	ENST00000244289	Y	Y
CTB-50E14.4	ENST00000596781	Y	N
CXCL17	ENST00000601181	Y	Y
CTB-50E14.5	ENST00000600255	Y	N
CEACAM1	ENST00000161559	Y	Y
CEACAMP2	ENST00000457904	Y	N
CEACAM8	ENST00000244336	Y	Y
CEACAMP1	ENST00000434624	Y	N
CEACAMP5	ENST00000448037	Y	N
RPS10P28	ENST00000480396	Y	N
PSG3	ENST00000327495	Y	Y
PSG8	ENST00000306511	Y	Y
CEACAMP6	ENST00000452007	Y	N
PSG8-AS1	ENST00000425668	Y	N
PSG10P	ENST00000501199	Y	N
PSG1	ENST00000436291	Y	Y
PSG6	ENST00000187910	Y	Y
PSG7	ENST00000406070	Y	Y
CEACAMP7	ENST00000444105	Y	N
CTC-490G23.6	ENST00000635495	Y	N
PSG11	ENST00000320078	Y	Y
CEACAMP8	ENST00000413902	Y	N
PSG2	ENST00000406487	Y	Y
CEACAMP9	ENST00000442990	Y	N
AC005392.13	ENST00000419624	Y	N
PSG5	ENST00000342951	Y	Y
PSG4	ENST00000405312	Y	Y
CEACAMP10	ENST00000495431	Y	N
PSG9	ENST00000270077	Y	Y
CEACAMP11	ENST00000455211	Y	N
CEACAMP4	ENST00000457676	Y	N
CTC-490G23.2	ENST00000595748	Y	N
CD177	ENST00000618265	Y	Y
CTC-490G23.4	ENST00000607109	Y	N
CD177P1	ENST00000606252	Y	N
TEX101	ENST00000598265	Y	Y
LYPD3	ENST00000244333	Y	Y
PHLDB3	ENST00000292140	Y	N
ETHE1	ENST00000292147	Y	Y
ZNF575	ENST00000458714	Y	N
XRCC1	ENST00000262887	Y	Y
L34079.3	ENST00000597119	Y	N
L34079.2	ENST00000594374	Y	N
L34079.4	ENST00000600242	Y	N
PINLYP	ENST00000599207	Y	N
IRGQ	ENST00000422989	Y	Y
ZNF576	ENST00000336564	Y	Y
ZNF428	ENST00000300811	Y	Y
SRRM5	ENST00000417606	Y	Y
CADM4	ENST00000222374	Y	Y
PLAUR	ENST00000340093	Y	Y
LLNLR-271C9.1	ENST00000636801	Y	N
IRGC	ENST00000244314	Y	Y
SMG9	ENST00000270066	Y	Y
KCNN4	ENST00000648319	Y	Y
AC115522.3	ENST00000595680	Y	N
LYPD5	ENST00000377950	Y	Y
ZNF283	ENST00000618787	Y	Y
ZNF404	ENST00000587539	Y	Y
RP11-15A1.4	ENST00000623722	Y	N
RP11-15A1.3	ENST00000587128	Y	N
RP11-15A1.10	ENST00000655972	Y	N
ZNF45-AS1	ENST00000586247	Y	N
ZNF45	ENST00000269973	Y	Y
ZNF221	ENST00000587682	Y	Y
RP11-15A1.8	ENST00000616184	Y	N
RP11-15A1.9	ENST00000619673	Y	N
ZNF155	ENST00000270014	Y	Y
ZNF230-DT	ENST00000586860	Y	N
ZNF230	ENST00000429154	Y	Y
ZNF222-DT	ENST00000653695	Y	N
AC084219.2	ENST00000591793	Y	N
ZNF222	ENST00000391960	Y	Y
ZNF223	ENST00000434772	Y	Y
ZNF284	ENST00000421176	Y	Y
ZNF224	ENST00000336976	Y	N
AC084219.4	ENST00000661725	Y	N
ZNF225	ENST00000262894	Y	Y
ZNF234	ENST00000426739	Y	Y
CTC-204F22.7	ENST00000654455	Y	N
ZNF226	ENST00000337433	Y	Y
ZNF227	ENST00000313040	Y	Y
CTC-204F22.1	ENST00000624638	Y	N
ZNF233	ENST00000683810	Y	Y
ZNF235	ENST00000291182	Y	Y
CTC-512J12.7	ENST00000605717	Y	N
NDUFA3P1	ENST00000588007	Y	N
ZNF112	ENST00000354340	Y	Y
CTC-512J12.6	ENST00000588212	Y	N
ZNF285	ENST00000614994	Y	Y
CTC-512J12.4	ENST00000588655	Y	N
ZNF229	ENST00000614049	Y	Y
ZNF285B	ENST00000561698	Y	N
ZNF180	ENST00000592529	Y	Y
CEACAM20	ENST00000614924	Y	Y
AC138472.6	ENST00000588710	Y	N
CEACAM22P	ENST00000455058	Y	N
AC138472.4	ENST00000441814	Y	N
IGSF23	ENST00000402988	Y	Y
CEACAM16-AS1	ENST00000662585	Y	N
PVR	ENST00000425690	Y	Y
AC092066.1	ENST00000623022	Y	N
CEACAM19	ENST00000403660	Y	N
CEACAM16	ENST00000587331	Y	Y
BCL3	ENST00000164227	Y	Y
AC092066.6	ENST00000425131	Y	N
CBLC	ENST00000647358	Y	Y
LLNLR-231D4.1	ENST00000644659	Y	N
BCAM	ENST00000270233	Y	Y
NECTIN2	ENST00000252483	Y	Y
CTB-129P6.4	ENST00000585408	Y	N
TOMM40	ENST00000426677	Y	Y
APOE	ENST00000252486	Y	Y
CTB-129P6.7	ENST00000623895	Y	N
APOC1	ENST00000592535	Y	Y
APOC1P1	ENST00000571466	Y	N
APOC4	ENST00000592954	Y	Y
APOC4-APOC2	ENST00000589057	Y	N
APOC2	ENST00000252490	Y	Y
CTB-129P6.11	ENST00000591646	Y	N
CLPTM1	ENST00000337392	Y	Y
RELB	ENST00000221452	Y	Y
CLASRP	ENST00000221455	Y	Y
ZNF296	ENST00000303809	Y	Y
GEMIN7-AS1	ENST00000586744	Y	N
GEMIN7	ENST00000270257	Y	Y
PPP1R37	ENST00000221462	Y	Y
EIF5AP3	ENST00000589460	Y	N
AC005757.6	ENST00000591432	Y	N
NKPD1	ENST00000317951	Y	N
TRAPPC6A	ENST00000585934	Y	Y
BLOC1S3	ENST00000433642	Y	Y
EXOC3L2	ENST00000413988	Y	Y
MARK4	ENST00000262891	Y	Y
CKM	ENST00000221476	Y	Y
RPS16P9	ENST00000477220	Y	N
KLC3	ENST00000391946	Y	Y
ERCC2	ENST00000391945	Y	Y
PPP1R13L	ENST00000360957	Y	Y
POLR1G	ENST00000309424	Y	Y
ERCC1	ENST00000300853	Y	Y
FOSB	ENST00000353609	Y	Y
RTN2	ENST00000245923	Y	Y
PPM1N	ENST00000451287	Y	Y
VASP	ENST00000245932	Y	Y
OPA3	ENST00000263275	Y	Y
GPR4	ENST00000323040	Y	Y
EML2	ENST00000245925	Y	Y
EML2-AS1	ENST00000591087	Y	N
GIPR	ENST00000590918	Y	Y
SNRPD2	ENST00000342669	Y	Y
QPCTL	ENST00000012049	Y	Y
FBXO46	ENST00000317683	Y	Y
AC007191.4	ENST00000623179	Y	N
MEIOSIN	ENST00000457052	Y	Y
AC074212.5	ENST00000559756	Y	N
SIX5	ENST00000317578	Y	Y
DM1-AS	ENST00000590076	Y	N
DMPK	ENST00000291270	Y	Y
AC011530.4	ENST00000595946	Y	N
DMWD	ENST00000270223	Y	Y
RSPH6A	ENST00000221538	Y	Y
SYMPK	ENST00000245934	Y	Y
AC092301.3	ENST00000601618	Y	N
FOXA3	ENST00000302177	Y	Y
IRF2BP1	ENST00000302165	Y	Y
MYPOP	ENST00000322217	Y	Y
NANOS2	ENST00000341294	Y	Y
NOVA2	ENST00000263257	Y	Y
CCDC61	ENST00000595358	Y	Y
PGLYRP1	ENST00000008938	Y	Y
CTC-344H19.4	ENST00000595955	Y	N
IGFL4	ENST00000377697	Y	N
AC007193.6	ENST00000597989	Y	N
CTC-344H19.6	ENST00000598627	Y	N
IGFL3	ENST00000341415	Y	Y
TGIF1P1	ENST00000558095	Y	N
IGFL2	ENST00000377693	Y	N
AC006262.4	ENST00000599127	Y	N
IGFL2-AS1	ENST00000666136	Y	N
IGFL1P1	ENST00000599950	Y	N
AC006262.6	ENST00000666402	Y	N
RPL12P41	ENST00000599500	Y	N
AC006262.10	ENST00000597337	Y	N
IGFL1	ENST00000437936	Y	Y
AC006262.11	ENST00000613498	Y	N
IGFL1P2	ENST00000593820	Y	N
HIF3A	ENST00000377670	Y	Y
AC007193.10	ENST00000596807	Y	N
PPP5C	ENST00000012443	Y	Y
AC007193.9	ENST00000599645	Y	N
AC007193.8	ENST00000598616	Y	N
CCDC8	ENST00000307522	Y	Y
PNMA8C	ENST00000617053	Y	Y
PNMA8A	ENST00000313683	Y	Y
PNMA8B	ENST00000599531	Y	Y
CTB-158D10.3	ENST00000377652	Y	N
PPP5D1	ENST00000675805	Y	N
LLNLR-276E7.1	ENST00000614101	Y	N
GAPDHP38	ENST00000503632	Y	N
CALM3	ENST00000291295	Y	Y
CTB-12A17.3	ENST00000597609	Y	N
PTGIR	ENST00000291294	Y	Y
GNG8	ENST00000300873	Y	N
CTB-12A17.2	ENST00000624917	Y	N
DACT3	ENST00000391916	Y	Y
DACT3-AS1	ENST00000525008	Y	N
PRKD2	ENST00000291281	Y	Y
STRN4	ENST00000263280	Y	Y
CTB-174O21.2	ENST00000600716	Y	N
FKRP	ENST00000318584	Y	Y
SLC1A5	ENST00000542575	Y	Y
CTB-147N14.6	ENST00000617006	Y	N
