Symbol	Ensembl	Canonical	MANE
TOMM20P3	ENST00000579772	Y	N
GACAT2	ENST00000579368	Y	N
MTCL1	ENST00000359865	Y	N
RPS4XP19	ENST00000460237	Y	N
NDUFV2	ENST00000318388	Y	Y
NDUFV2-AS1	ENST00000582375	Y	N
ANKRD12	ENST00000262126	Y	Y
TWSG1	ENST00000262120	Y	Y
RALBP1	ENST00000383432	Y	Y
PPP4R1	ENST00000400556	Y	Y
PPP4R1-AS1	ENST00000582435	Y	N
LINC02856	ENST00000649128	Y	N
KRT18P8	ENST00000581937	Y	N
RAB31	ENST00000578921	Y	Y
ZNF415P1	ENST00000582279	Y	N
RNA5SP449	ENST00000516871	Y	N
PIGPP4	ENST00000584447	Y	N
TXNDC2	ENST00000357775	Y	Y
VAPA	ENST00000400000	Y	Y
RNA5SP450	ENST00000411206	Y	N
LINC01254	ENST00000567609	Y	N
APCDD1	ENST00000355285	Y	Y
NAPG	ENST00000322897	Y	Y
LINC01887	ENST00000584734	Y	N
PMM2P1	ENST00000581948	Y	N
PIEZO2	ENST00000674853	Y	Y
KIAA0895LP1	ENST00000584346	Y	N
LINC01928	ENST00000591029	Y	N
LINC01255	ENST00000669406	Y	N
SLC35G4	ENST00000588001	Y	Y
NPIPB1P	ENST00000588786	Y	N
GNAL	ENST00000334049	Y	Y
ASNSP6	ENST00000592770	Y	N
CHMP1B	ENST00000526991	Y	Y
CHMP1B-AS1	ENST00000586474	Y	N
MPPE1	ENST00000588072	Y	Y
IMPA2	ENST00000269159	Y	Y
AP002414.1	ENST00000391405	Y	N
ANKRD62	ENST00000587848	Y	Y
SDHDP1	ENST00000588055	Y	N
PMM2P2	ENST00000586747	Y	N
PPIAP56	ENST00000590066	Y	N
CIDEA	ENST00000320477	Y	Y
TUBB6	ENST00000317702	Y	Y
AFG3L2	ENST00000269143	Y	Y
PRELID3A	ENST00000440960	Y	Y
SPIRE1	ENST00000409402	Y	N
CEP76	ENST00000262127	Y	Y
PSMG2	ENST00000317615	Y	Y
LINC01882	ENST00000589930	Y	N
PTPN2	ENST00000309660	Y	Y
STK25P1	ENST00000585406	Y	N
EIF4A2P1	ENST00000587313	Y	N
SEH1L	ENST00000399892	Y	Y
CEP192	ENST00000506447	Y	Y
C18orf15	ENST00000623680	Y	N
LDLRAD4	ENST00000359446	Y	N
LDLRAD4-AS1	ENST00000588672	Y	N
FAM210A	ENST00000651643	Y	Y
RNMT	ENST00000383314	Y	Y
MC5R	ENST00000589410	Y	Y
MC2R	ENST00000327606	Y	Y
ZNF519	ENST00000590202	Y	Y
FRG2LP	ENST00000586090	Y	N
NF1P5	ENST00000588287	Y	N
ANKRD20A5P	ENST00000431648	Y	N
RHOT1P1	ENST00000582468	Y	N
CYP4F35P	ENST00000636121	Y	N
TERF1P2	ENST00000583350	Y	N
FEM1AP2	ENST00000581547	Y	N
LONRF2P1	ENST00000584783	Y	N
CXADRP3	ENST00000617265	Y	N
GRAMD4P7	ENST00000578182	Y	N
POTEC	ENST00000358970	Y	Y
OR4K7P	ENST00000580232	Y	N
OR4K8P	ENST00000578842	Y	N
SNX19P3	ENST00000580193	Y	N
VN1R74P	ENST00000613259	Y	N
ANKRD30B	ENST00000358984	Y	N
LINC01906	ENST00000582962	Y	N
FGF7P1	ENST00000582820	Y	N
LINC01443	ENST00000584531	Y	N
LINC01444	ENST00000580867	Y	N
BNIP3P3	ENST00000577336	Y	N
AP005901.1	ENST00000508721	Y	N
ROCK1	ENST00000399799	Y	Y
EXOGP1	ENST00000580616	Y	N
GREB1L	ENST00000424526	Y	N
ESCO1	ENST00000269214	Y	Y
SNRPD1	ENST00000300413	Y	Y
ABHD3	ENST00000289119	Y	Y
MIB1	ENST00000261537	Y	Y
MIR133A1HG	ENST00000581072	Y	N
RNA5SP451	ENST00000410588	Y	N
LINC01900	ENST00000584898	Y	N
GATA6-AS1	ENST00000649008	Y	N
GATA6	ENST00000269216	Y	Y
CTAGE1	ENST00000391403	Y	Y
ATP7BP1	ENST00000603437	Y	N
RPS4XP18	ENST00000495480	Y	N
UBE2CP2	ENST00000583290	Y	N
RBBP8	ENST00000327155	Y	Y
CABLES1	ENST00000256925	Y	Y
TMEM241	ENST00000383233	Y	Y
RIOK3	ENST00000339486	Y	Y
RMC1	ENST00000269221	Y	Y
NPC1	ENST00000269228	Y	Y
ANKRD29	ENST00000592179	Y	Y
RPS10P27	ENST00000586795	Y	N
LAMA3	ENST00000313654	Y	Y
RPL23AP77	ENST00000588044	Y	N
TTC39C-AS1	ENST00000579713	Y	N
TTC39C	ENST00000317571	Y	Y
CABYR	ENST00000399496	Y	Y
OSBPL1A	ENST00000319481	Y	Y
RNA5SP452	ENST00000363004	Y	N
IMPACT	ENST00000284202	Y	Y
HRH4	ENST00000256906	Y	Y
EIF4A3P1	ENST00000578499	Y	N
LINC01915	ENST00000664008	Y	N
RAC1P1	ENST00000578535	Y	N
PPIAP57	ENST00000579571	Y	N
LINC01894	ENST00000670277	Y	N
WBP2P1	ENST00000427605	Y	N
ZNF521	ENST00000361524	Y	Y
SS18	ENST00000415083	Y	Y
RPS24P18	ENST00000468051	Y	N
PSMA8	ENST00000415576	Y	Y
DHFRP1	ENST00000579682	Y	N
NPM1P2	ENST00000578162	Y	N
TAF4B	ENST00000269142	Y	Y
SINHCAFP1	ENST00000578364	Y	N
LINC01543	ENST00000660990	Y	N
KCTD1	ENST00000580059	Y	Y
CIAPIN1P	ENST00000584883	Y	N
PCAT18	ENST00000579458	Y	N
AQP4	ENST00000383168	Y	Y
AQP4-AS1	ENST00000578701	Y	N
CHST9	ENST00000618847	Y	Y
ATP6V1E1P2	ENST00000580510	Y	N
LINC01908	ENST00000583148	Y	N
UBA52P9	ENST00000483523	Y	N
RBM22P1	ENST00000578589	Y	N
PA2G4P3	ENST00000577406	Y	N
CDH2	ENST00000269141	Y	Y
ARIH2P1	ENST00000584680	Y	N
DSC3	ENST00000360428	Y	Y
DSC2	ENST00000280904	Y	Y
DSCAS	ENST00000581836	Y	N
DSC1	ENST00000257198	Y	Y
DSG1	ENST00000257192	Y	Y
DSG1-AS1	ENST00000581856	Y	N
DSG4	ENST00000308128	Y	Y
DSG3	ENST00000257189	Y	Y
DSG2	ENST00000261590	Y	Y
DSG2-AS1	ENST00000583706	Y	N
TTR	ENST00000237014	Y	Y
B4GALT6	ENST00000306851	Y	Y
LRRC37A7P	ENST00000585232	Y	N
SLC25A52	ENST00000269205	Y	Y
TRAPPC8	ENST00000283351	Y	Y
PGDP1	ENST00000581802	Y	N
RNF125	ENST00000217740	Y	Y
RNF138	ENST00000261593	Y	Y
RNA5SP453	ENST00000362503	Y	N
MEP1B	ENST00000269202	Y	Y
CLUHP6	ENST00000580789	Y	N
GAREM1	ENST00000269209	Y	Y
HNRNPA1P7	ENST00000521273	Y	N
WBP11P1	ENST00000562560	Y	N
KLHL14	ENST00000359358	Y	Y
AC012123.1	ENST00000426194	Y	N
CCDC178	ENST00000403303	Y	N
ASXL3	ENST00000269197	Y	Y
NOL4	ENST00000261592	Y	Y
DTNA	ENST00000444659	Y	Y
MAPRE2	ENST00000300249	Y	Y
ZNF397	ENST00000330501	Y	Y
ZSCAN30	ENST00000333206	Y	Y
ZNF271P	ENST00000465539	Y	N
ZNF24	ENST00000261332	Y	Y
ZNF396	ENST00000589332	Y	Y
INO80C	ENST00000334598	Y	Y
GALNT1	ENST00000269195	Y	Y
NRBF2P1	ENST00000587407	Y	N
C18orf21	ENST00000592875	Y	Y
RPRD1A	ENST00000399022	Y	Y
SLC39A6	ENST00000269187	Y	Y
ELP2	ENST00000358232	Y	Y
MOCOS	ENST00000261326	Y	Y
FHOD3	ENST00000257209	Y	N
TPGS2	ENST00000334295	Y	Y
KIAA1328	ENST00000280020	Y	Y
CELF4	ENST00000420428	Y	Y
RPL12P40	ENST00000467028	Y	N
MIR924HG	ENST00000670992	Y	N
RPL7AP66	ENST00000588490	Y	N
LINC01901	ENST00000585822	Y	N
LINC01902	ENST00000636467	Y	N
LINC01477	ENST00000566101	Y	N
RPL17P45	ENST00000586289	Y	N
KC6	ENST00000595135	Y	N
NPM1P1	ENST00000588959	Y	N
AC011225.1	ENST00000457751	Y	N
PIK3C3	ENST00000262039	Y	Y
LINC00907	ENST00000589068	Y	N
RNA5SP454	ENST00000517231	Y	N
RIT2	ENST00000326695	Y	Y
SYT4	ENST00000255224	Y	Y
AC083760.1	ENST00000589621	Y	N
RNA5SP455	ENST00000365190	Y	N
KRT8P5	ENST00000592443	Y	N
LINC01478	ENST00000657927	Y	N
MLECP1	ENST00000615893	Y	N
SETBP1-DT	ENST00000592638	Y	N
SETBP1	ENST00000649279	Y	Y
SLC14A2-AS1	ENST00000585759	Y	N
SLC14A2	ENST00000255226	Y	Y
SLC14A1	ENST00000321925	Y	Y
SIGLEC15	ENST00000389474	Y	Y
EPG5	ENST00000282041	Y	Y
PSTPIP2	ENST00000409746	Y	Y
ATP5F1A	ENST00000398752	Y	Y
HAUS1	ENST00000282058	Y	Y
C18orf25	ENST00000615052	Y	Y
RNF165	ENST00000269439	Y	Y
LOXHD1	ENST00000642948	Y	Y
ST8SIA5	ENST00000315087	Y	Y
PIAS2	ENST00000585916	Y	Y
ELOA3D	ENST00000676383	Y	N
ELOA3B	ENST00000675219	Y	N
ELOA3	ENST00000674825	Y	N
ELOA2	ENST00000332567	Y	Y
HDHD2	ENST00000300605	Y	Y
IER3IP1	ENST00000256433	Y	Y
SKOR2	ENST00000425639	Y	Y
MIR4527HG	ENST00000586905	Y	N
TPMTP1	ENST00000592307	Y	N
SMAD2	ENST00000262160	Y	Y
MTCO2P2	ENST00000591258	Y	N
ZBTB7C	ENST00000590800	Y	Y
C18orf12	ENST00000623329	Y	N
RNA5SP456	ENST00000364002	Y	N
POLR3GP2	ENST00000588366	Y	N
CTIF	ENST00000256413	Y	Y
SMAD7	ENST00000262158	Y	Y
DYM	ENST00000675505	Y	Y
PRR13P4	ENST00000577786	Y	N
C18orf32	ENST00000318240	Y	Y
RPL17-C18orf32	ENST00000584895	Y	N
RPL17	ENST00000580261	Y	Y
SRP72P1	ENST00000580060	Y	N
LINC02837	ENST00000582983	Y	N
LIPG	ENST00000261292	Y	Y
SMUG1P1	ENST00000590640	Y	N
ACAA2	ENST00000285093	Y	Y
SNHG22	ENST00000589499	Y	N
MYO5B	ENST00000285039	Y	Y
RNA5SP457	ENST00000363657	Y	N
ADAD1P2	ENST00000588476	Y	N
CFAP53	ENST00000398545	Y	Y
MBD1	ENST00000269468	Y	Y
CXXC1	ENST00000285106	Y	Y
RNA5SP458	ENST00000516188	Y	N
SKA1	ENST00000285116	Y	Y
RPLP0P11	ENST00000498296	Y	N
MAPK4	ENST00000400384	Y	Y
MRO	ENST00000398439	Y	Y
HNRNPA3P16	ENST00000591842	Y	N
RPL17P46	ENST00000496512	Y	N
ME2	ENST00000321341	Y	Y
ELAC1	ENST00000269466	Y	Y
SMAD4	ENST00000342988	Y	Y
SRSF10P1	ENST00000588646	Y	N
MEX3C	ENST00000406189	Y	Y
LINC01630	ENST00000635680	Y	N
SS18L2P2	ENST00000583960	Y	N
RSL24D1P9	ENST00000578420	Y	N
RPS8P3	ENST00000462935	Y	N
DCC	ENST00000442544	Y	Y
LINC01917	ENST00000650275	Y	N
LINC01919	ENST00000654465	Y	N
RPL29P32	ENST00000491585	Y	N
MBD2	ENST00000256429	Y	Y
POLI	ENST00000579534	Y	Y
STARD6	ENST00000581310	Y	N
C18orf54	ENST00000620105	Y	Y
SNRPGP2	ENST00000580909	Y	N
CUPIN1P	ENST00000636973	Y	N
DYNAP	ENST00000648945	Y	Y
RPSAP57	ENST00000590033	Y	N
RAB27B	ENST00000262094	Y	Y
CCDC68	ENST00000591504	Y	Y
MAP1LC3P	ENST00000588023	Y	N
LINC01929	ENST00000589125	Y	N
RNA5SP459	ENST00000516628	Y	N
TCF4	ENST00000354452	Y	Y
TCF4-AS1	ENST00000587660	Y	N
TCF4-AS2	ENST00000586467	Y	N
RPL21P126	ENST00000470049	Y	N
LINC01415	ENST00000587320	Y	N
LINC01416	ENST00000654280	Y	N
LINC01905	ENST00000663271	Y	N
LINC01539	ENST00000591974	Y	N
TXNL1	ENST00000217515	Y	Y
WDR7	ENST00000254442	Y	Y
WDR7-OT1	ENST00000592032	Y	N
LINC-ROR	ENST00000553704	Y	N
BOD1L2	ENST00000585477	Y	Y
LINC02565	ENST00000592678	Y	N
ST8SIA3	ENST00000324000	Y	Y
ONECUT2	ENST00000491143	Y	Y
FECH	ENST00000262093	Y	Y
NARS1	ENST00000256854	Y	Y
ATP8B1	ENST00000648908	Y	Y
RSL24D1P11	ENST00000591045	Y	N
LINC01897	ENST00000585702	Y	N
HMGN1P30	ENST00000589286	Y	N
NEDD4L	ENST00000400345	Y	Y
MIR122HG	ENST00000590797	Y	N
ALPK2	ENST00000361673	Y	Y
RPL9P31	ENST00000495117	Y	N
MALT1	ENST00000649217	Y	Y
MRPL37P1	ENST00000592451	Y	N
LINC01926	ENST00000659493	Y	N
ZNF532	ENST00000591808	Y	Y
OACYLP	ENST00000417918	Y	N
SEC11C	ENST00000587834	Y	Y
GRP	ENST00000256857	Y	Y
RAX	ENST00000334889	Y	Y
CPLX4	ENST00000299721	Y	Y
LMAN1	ENST00000251047	Y	Y
CCBE1	ENST00000439986	Y	Y
RPS26P54	ENST00000473094	Y	N
GLUD1P4	ENST00000590914	Y	N
PMAIP1	ENST00000316660	Y	Y
NFE2L3P1	ENST00000588207	Y	N
ENTR1P1	ENST00000589292	Y	N
SINHCAFP2	ENST00000591086	Y	N
RPS3AP49	ENST00000472161	Y	N
MC4R	ENST00000299766	Y	Y
MRPS5P4	ENST00000592830	Y	N
CTBP2P3	ENST00000585629	Y	N
HMGN1P31	ENST00000590085	Y	N
CDH20	ENST00000262717	Y	Y
RPL30P14	ENST00000482744	Y	N
LINC01544	ENST00000663426	Y	N
RNF152	ENST00000312828	Y	Y
RPIAP1	ENST00000587900	Y	N
PIGN	ENST00000640252	Y	Y
RELCH	ENST00000644646	Y	Y
TNFRSF11A	ENST00000586569	Y	Y
RPL17P44	ENST00000475372	Y	N
ACTBP9	ENST00000587663	Y	N
ZCCHC2	ENST00000269499	Y	Y
PHLPP1	ENST00000262719	Y	Y
BCL2	ENST00000333681	Y	Y
KDSR	ENST00000645214	Y	Y
VPS4B	ENST00000238497	Y	Y
SERPINB5	ENST00000382771	Y	Y
ATP5MC1P6	ENST00000451206	Y	N
SERPINB12	ENST00000382768	Y	Y
SERPINB13	ENST00000344731	Y	Y
SERPINB4	ENST00000341074	Y	Y
SERPINB3	ENST00000283752	Y	Y
SERPINB11	ENST00000544088	Y	Y
SERPINB7	ENST00000398019	Y	Y
SERPINB2	ENST00000299502	Y	Y
SERPINB10	ENST00000238508	Y	Y
HMSD	ENST00000408945	Y	Y
SERPINB8	ENST00000397985	Y	Y
RPL12P39	ENST00000455456	Y	N
LINC00305	ENST00000666468	Y	N
LINC01924	ENST00000589376	Y	N
LINC01538	ENST00000649058	Y	N
AC007948.1	ENST00000581632	Y	N
AC007631.1	ENST00000578545	Y	N
LINC01916	ENST00000582028	Y	N
CDH7	ENST00000397968	Y	Y
PRPF19P1	ENST00000584766	Y	N
CDH19	ENST00000262150	Y	Y
RPL31P9	ENST00000579952	Y	N
DSEL	ENST00000310045	Y	Y
FAM32DP	ENST00000577280	Y	N
LINC01903	ENST00000580659	Y	N
LINC01912	ENST00000581844	Y	N
AKR1B10P2	ENST00000577332	Y	N
MTL3P	ENST00000583846	Y	N
TMX3	ENST00000299608	Y	Y
CCDC102B	ENST00000360242	Y	Y
SDHCP1	ENST00000577676	Y	N
DOK6	ENST00000382713	Y	Y
CD226	ENST00000582621	Y	Y
RTTN	ENST00000640769	Y	Y
SOCS6	ENST00000397942	Y	Y
LINC01909	ENST00000584919	Y	N
LIVAR	ENST00000578633	Y	N
LINC01910	ENST00000582251	Y	N
LARP7P3	ENST00000579888	Y	N
RPS2P6	ENST00000479476	Y	N
GTSCR1	ENST00000582578	Y	N
LINC01541	ENST00000568095	Y	N
LINC01899	ENST00000583756	Y	N
CBLN2	ENST00000269503	Y	Y
HNRNPA1P11	ENST00000580106	Y	N
NETO1	ENST00000327305	Y	Y
RNA5SP460	ENST00000516789	Y	N
LINC02864	ENST00000584544	Y	N
LINC02582	ENST00000563172	Y	N
FBXO15	ENST00000419743	Y	Y
TIMM21	ENST00000169551	Y	Y
CYB5A	ENST00000340533	Y	Y
C18orf63	ENST00000579455	Y	Y
FAUP1	ENST00000474180	Y	N
LINC01922	ENST00000567168	Y	N
DIPK1C	ENST00000343998	Y	Y
CNDP2	ENST00000324262	Y	Y
CNDP1	ENST00000358821	Y	Y
ZNF407	ENST00000299687	Y	Y
ZADH2	ENST00000322342	Y	Y
TSHZ1	ENST00000580243	Y	Y
SMIM21	ENST00000579022	Y	Y
LINC01898	ENST00000662762	Y	N
LINC01893	ENST00000661638	Y	N
ZNF516	ENST00000443185	Y	Y
ZNF516-DT	ENST00000622985	Y	N
LINC00683	ENST00000670438	Y	N
LINC01927	ENST00000658908	Y	N
LINC01879	ENST00000656854	Y	N
ARL2BPP1	ENST00000584870	Y	N
CCND3P2	ENST00000579393	Y	N
ZNF236-DT	ENST00000585258	Y	N
ZNF236	ENST00000320610	Y	Y
RPL26P35	ENST00000481064	Y	N
MBP	ENST00000355994	Y	Y
GALR1	ENST00000299727	Y	Y
BDP1P	ENST00000582658	Y	N
RNA5SP461	ENST00000516451	Y	N
LINC01029	ENST00000669341	Y	N
LINC01896	ENST00000575722	Y	N
SALL3	ENST00000537592	Y	Y
ATP9B	ENST00000426216	Y	Y
NFATC1	ENST00000427363	Y	Y
CTDP1	ENST00000613122	Y	Y
KCNG2	ENST00000316249	Y	N
SLC66A2	ENST00000397778	Y	Y
HSBP1L1	ENST00000451882	Y	Y
TXNL4A	ENST00000269601	Y	Y
RBFA	ENST00000306735	Y	Y
RBFADN	ENST00000562391	Y	N
SLC25A6P4	ENST00000586535	Y	N
ADNP2	ENST00000262198	Y	Y
PARD6G-AS1	ENST00000662611	Y	N
PARD6G	ENST00000353265	Y	Y
WASH5P	ENST00000633742	Y	N
AC008993.3	ENST00000633603	Y	N
FAM138F	ENST00000631376	Y	N
OR4G3P	ENST00000633500	Y	N
OR4G1P	ENST00000588632	Y	N
OR4F17	ENST00000618231	Y	N
WBP1LP11	ENST00000586141	Y	N
OR4F8P	ENST00000589943	Y	N
AC092192.1	ENST00000633154	Y	N
SEPTIN14P19	ENST00000633205	Y	N
CICP19	ENST00000632944	Y	N
LINC01002	ENST00000631644	Y	N
PLPP2	ENST00000434325	Y	Y
MIER2	ENST00000264819	Y	Y
THEG	ENST00000342640	Y	Y
AC010641.1	ENST00000591757	Y	N
C2CD4C	ENST00000332235	Y	Y
SHC2	ENST00000264554	Y	Y
RNA5SP462	ENST00000516730	Y	N
ODF3L2	ENST00000315489	Y	Y
MADCAM1	ENST00000215637	Y	Y
TPGS1	ENST00000359315	Y	Y
CDC34	ENST00000215574	Y	Y
GZMM	ENST00000264553	Y	Y
BSG	ENST00000333511	Y	Y
HCN2	ENST00000251287	Y	Y
POLRMT	ENST00000588649	Y	Y
FGF22	ENST00000215530	Y	N
RNF126	ENST00000292363	Y	Y
FSTL3	ENST00000166139	Y	Y
PRSS57	ENST00000329267	Y	Y
RPS2P52	ENST00000469610	Y	N
PALM	ENST00000338448	Y	Y
MISP	ENST00000215582	Y	Y
LINC01836	ENST00000665908	Y	N
PTBP1	ENST00000356948	Y	Y
PLPPR3	ENST00000520876	Y	Y
AZU1	ENST00000233997	Y	Y
PRTN3	ENST00000234347	Y	Y
ELANE	ENST00000263621	Y	Y
CFD	ENST00000327726	Y	Y
MED16	ENST00000325464	Y	Y
R3HDM4	ENST00000361574	Y	Y
KISS1R	ENST00000234371	Y	Y
WDR18	ENST00000585809	Y	Y
GRIN3B	ENST00000234389	Y	Y
TMEM259	ENST00000356663	Y	Y
CNN2	ENST00000263097	Y	Y
ABCA7	ENST00000263094	Y	Y
ARHGAP45	ENST00000313093	Y	Y
POLR2E	ENST00000615234	Y	Y
GPX4	ENST00000354171	Y	Y
SBNO2	ENST00000361757	Y	Y
HMGB2P1	ENST00000591146	Y	N
STK11	ENST00000326873	Y	Y
CBARP	ENST00000650044	Y	N
ATP5F1D	ENST00000215375	Y	Y
MIDN	ENST00000591446	Y	N
CIRBP-AS1	ENST00000585832	Y	N
CIRBP	ENST00000587896	Y	Y
FAM174C	ENST00000409293	Y	Y
EFNA2	ENST00000215368	Y	Y
RPS15P9	ENST00000494093	Y	N
PWWP3A	ENST00000591337	Y	Y
NDUFS7	ENST00000233627	Y	Y
GAMT	ENST00000252288	Y	Y
DAZAP1	ENST00000233078	Y	Y
RPS15	ENST00000592588	Y	Y
APC2	ENST00000590469	Y	Y
C19orf25	ENST00000585675	Y	Y
PCSK4	ENST00000300954	Y	N
REEP6	ENST00000233596	Y	Y
ADAMTSL5	ENST00000330475	Y	Y
PLK5	ENST00000454744	Y	Y
MEX3D	ENST00000402693	Y	Y
MBD3	ENST00000434436	Y	Y
UQCR11	ENST00000591899	Y	Y
TCF3	ENST00000262965	Y	Y
AC005256.1	ENST00000586506	Y	N
ONECUT3	ENST00000382349	Y	Y
ATP8B3	ENST00000310127	Y	Y
REXO1	ENST00000170168	Y	Y
KLF16	ENST00000250916	Y	Y
ABHD17A	ENST00000292577	Y	Y
ADAT3	ENST00000329478	Y	Y
SCAMP4	ENST00000316097	Y	Y
CSNK1G2	ENST00000255641	Y	Y
CSNK1G2-AS1	ENST00000314315	Y	N
BTBD2	ENST00000255608	Y	Y
AC007136.1	ENST00000589141	Y	N
MKNK2	ENST00000250896	Y	Y
MOB3A	ENST00000357066	Y	Y
IZUMO4	ENST00000395301	Y	Y
AP3D1	ENST00000643116	Y	Y
DOT1L	ENST00000398665	Y	Y
AC004490.1	ENST00000585593	Y	N
PLEKHJ1	ENST00000326631	Y	Y
SF3A2	ENST00000221494	Y	Y
AMH	ENST00000221496	Y	Y
JSRP1	ENST00000300961	Y	Y
OAZ1	ENST00000602676	Y	N
PEAK3	ENST00000342063	Y	Y
LINGO3	ENST00000585527	Y	N
AC104530.1	ENST00000672226	Y	N
LSM7	ENST00000252622	Y	Y
SPPL2B	ENST00000613503	Y	Y
TMPRSS9	ENST00000648592	Y	N
TIMM13	ENST00000215570	Y	Y
LMNB2	ENST00000325327	Y	Y
LINC01775	ENST00000587826	Y	N
GADD45B	ENST00000215631	Y	Y
GNG7	ENST00000382159	Y	Y
ELOCP28	ENST00000590044	Y	N
DIRAS1	ENST00000323469	Y	Y
AC006538.1	ENST00000567905	Y	N
SLC39A3	ENST00000269740	Y	Y
SGTA	ENST00000221566	Y	Y
THOP1	ENST00000307741	Y	Y
ZNF554	ENST00000317243	Y	Y
ZNF555	ENST00000334241	Y	Y
ZNF556	ENST00000307635	Y	Y
ZNF57	ENST00000306908	Y	Y
ZNF77	ENST00000314531	Y	Y
TLE6	ENST00000246112	Y	Y
TLE2	ENST00000262953	Y	Y
TLE5	ENST00000327141	Y	Y
GNA11	ENST00000078429	Y	Y
GNA15	ENST00000262958	Y	Y
S1PR4	ENST00000246115	Y	Y
NCLN	ENST00000246117	Y	Y
CELF5	ENST00000292672	Y	Y
AC010649.1	ENST00000592230	Y	N
AC007792.1	ENST00000623023	Y	N
NFIC	ENST00000443272	Y	Y
SMIM24	ENST00000215531	Y	Y
DOHH	ENST00000427575	Y	Y
FZR1	ENST00000441788	Y	Y
C19orf71	ENST00000329493	Y	Y
MFSD12	ENST00000355415	Y	Y
HMG20B	ENST00000333651	Y	Y
GIPC3	ENST00000644452	Y	Y
TBXA2R	ENST00000375190	Y	Y
CACTIN-AS1	ENST00000592274	Y	N
CACTIN	ENST00000429344	Y	Y
PIP5K1C	ENST00000335312	Y	Y
AC004637.1	ENST00000586675	Y	N
TJP3	ENST00000541714	Y	Y
APBA3	ENST00000316757	Y	Y
MRPL54	ENST00000330133	Y	Y
RAX2	ENST00000555633	Y	Y
MATK	ENST00000310132	Y	Y
ZFR2	ENST00000262961	Y	Y
FTLP5	ENST00000586853	Y	N
ATCAY	ENST00000450849	Y	Y
NMRK2	ENST00000168977	Y	N
DAPK3	ENST00000545797	Y	Y
EEF2	ENST00000309311	Y	Y
PIAS4	ENST00000262971	Y	Y
ZBTB7A	ENST00000322357	Y	Y
MAP2K2	ENST00000262948	Y	Y
CREB3L3	ENST00000078445	Y	Y
SIRT6	ENST00000337491	Y	Y
ANKRD24	ENST00000262970	Y	N
EBI3	ENST00000221847	Y	Y
YJU2	ENST00000262962	Y	Y
SHD	ENST00000543264	Y	Y
TMIGD2	ENST00000301272	Y	N
FSD1	ENST00000221856	Y	Y
STAP2	ENST00000594605	Y	Y
MPND	ENST00000599840	Y	Y
EIF1P6	ENST00000600054	Y	N
SH3GL1	ENST00000269886	Y	Y
CHAF1A	ENST00000301280	Y	Y
UBXN6	ENST00000301281	Y	Y
HDGFL2	ENST00000616600	Y	Y
PLIN4	ENST00000633942	Y	N
PLIN5	ENST00000381848	Y	Y
LRG1	ENST00000306390	Y	Y
SEMA6B	ENST00000586582	Y	Y
TNFAIP8L1	ENST00000327473	Y	Y
MYDGF	ENST00000262947	Y	Y
DPP9	ENST00000262960	Y	Y
DPP9-AS1	ENST00000381796	Y	N
MIR7-3HG	ENST00000669700	Y	N
FEM1A	ENST00000269856	Y	Y
AC005523.2	ENST00000601192	Y	N
TICAM1	ENST00000248244	Y	Y
PLIN3	ENST00000221957	Y	Y
ARRDC5	ENST00000650722	Y	Y
UHRF1	ENST00000650932	Y	Y
KDM4B	ENST00000159111	Y	Y
PTPRS	ENST00000587303	Y	N
RPL32P34	ENST00000486380	Y	N
ZNRF4	ENST00000222033	Y	Y
TINCR	ENST00000646160	Y	N
SNRPEP4	ENST00000435815	Y	N
SAFB2	ENST00000252542	Y	Y
SAFB	ENST00000588852	Y	Y
MICOS13	ENST00000309324	Y	Y
HSD11B1L	ENST00000339423	Y	Y
RPL36	ENST00000347512	Y	Y
LONP1	ENST00000360614	Y	Y
CATSPERD	ENST00000381624	Y	Y
PRR22	ENST00000419421	Y	Y
DUS3L	ENST00000309061	Y	Y
NRTN	ENST00000303212	Y	Y
FUT6	ENST00000318336	Y	Y
FUT3	ENST00000589620	Y	N
FUT5	ENST00000588525	Y	Y
NDUFA11	ENST00000308961	Y	Y
VMAC	ENST00000339485	Y	Y
CAPS	ENST00000588776	Y	Y
RANBP3	ENST00000340578	Y	Y
RFX2	ENST00000303657	Y	Y
ACSBG2	ENST00000588485	Y	Y
MLLT1	ENST00000252674	Y	Y
ACER1	ENST00000301452	Y	Y
CLPP	ENST00000245816	Y	Y
ALKBH7	ENST00000245812	Y	Y
PSPN	ENST00000245810	Y	N
GTF2F1	ENST00000394456	Y	Y
KHSRP	ENST00000600480	Y	Y
SLC25A41	ENST00000321510	Y	Y
SLC25A23	ENST00000301454	Y	Y
CRB3	ENST00000600229	Y	Y
DENND1C	ENST00000381480	Y	Y
TUBB4A	ENST00000264071	Y	Y
TNFSF9	ENST00000245817	Y	Y
CLIC4P2	ENST00000601934	Y	N
CD70	ENST00000245903	Y	Y
RPL7P50	ENST00000600588	Y	N
TNFSF14	ENST00000675206	Y	Y
C3	ENST00000245907	Y	Y
GPR108	ENST00000264080	Y	N
TRIP10	ENST00000313244	Y	Y
SH2D3A	ENST00000245908	Y	Y
VAV1	ENST00000602142	Y	Y
ADGRE1	ENST00000312053	Y	Y
ADGRE4P	ENST00000597372	Y	N
MBD3L2B	ENST00000636986	Y	Y
MBD3L5	ENST00000329753	Y	Y
MBD3L4	ENST00000381394	Y	Y
MBD3L2	ENST00000381393	Y	Y
